Time [s],Terminal voltage [V],Current [A],Cycle,Step
8768.494799497583,4.110281230694189,-5.0,0.0,2.0
8797.722247967238,4.118160663188084,-5.0,0.0,2.0
8826.949696436894,4.126228037138791,-5.0,0.0,2.0
8856.177144906549,4.134463957642849,-5.0,0.0,2.0
8885.404593376205,4.1428704291957335,-5.0,0.0,2.0
8914.63204184586,4.151410268859806,-5.0,0.0,2.0
8943.859490315515,4.160075743048736,-5.0,0.0,2.0
8973.08693878517,4.1688000132696015,-5.0,0.0,2.0
8999.391642407862,4.176690976876717,-5.0,0.0,2.0
9019.101770329615,4.182584878374493,-5.0,0.0,2.0
9038.811898251368,4.188441732071958,-5.0,0.0,2.0
9058.522026173121,4.1942439673071386,-5.0,0.0,2.0
9078.232154094874,4.199961922013232,-5.0,0.0,2.0
9078.364617692287,4.2,-5.0,0.0,2.0
9078.364617692288,4.199999999999999,-5.000040695776492,0.0,3.0
9078.518640028675,4.2,-4.99749890980404,0.0,3.0
9078.672662365061,4.199999999999999,-4.994982188495097,0.0,3.0
9078.980707037834,4.199999999999999,-4.990004444414257,0.0,3.0
9079.596796383377,4.2,-4.980327606163144,0.0,3.0
9080.828975074466,4.2,-4.9618598668328024,0.0,3.0
9083.293332456642,4.199999999999999,-4.927965367639952,0.0,3.0
9085.757689838818,4.200000000000001,-4.897401558646584,0.0,3.0
9090.68640460317,4.199999999999999,-4.842937376809336,0.0,3.0
9095.615119367521,4.200000000000001,-4.795206039980195,0.0,3.0
9100.543834131873,4.199999999999999,-4.7519944284076265,0.0,3.0
9105.472548896225,4.200000000000001,-4.711917485723169,0.0,3.0
9110.401263660577,4.199999999999999,-4.674234341885824,0.0,3.0
9115.329978424928,4.199999999999998,-4.638224112440168,0.0,3.0
9125.187407953634,4.200000000000002,-4.5699942878749535,0.0,3.0
9135.044837482339,4.199999999999997,-4.5054886563294865,0.0,3.0
9144.902267011044,4.200000000000007,-4.4434376039621455,0.0,3.0
9154.75969653975,4.199999999999987,-4.384283418558265,0.0,3.0
9164.617126068455,4.200000000000026,-4.326437804982429,0.0,3.0
9174.47455559716,4.199999999999999,-4.271573500896254,0.0,3.0
9184.331985125866,4.2,-4.218026020995277,0.0,3.0
9194.189414654571,4.200000000000001,-4.166062505643119,0.0,3.0
9213.90427371198,4.200000000000001,-4.0664657770547255,0.0,3.0
9233.619132769389,4.200000000000001,-3.9723551247143347,0.0,3.0
9253.333991826798,4.2,-3.8834506116839074,0.0,3.0
9273.048850884206,4.2,-3.7995549255153653,0.0,3.0
9312.478568999026,4.200000000000001,-3.6462137041594778,0.0,3.0
9351.908287113845,4.199999999999998,-3.510517722568907,0.0,3.0
9391.338005228665,4.200000000000003,-3.391195137643539,0.0,3.0
9430.767723343484,4.199999999999994,-3.2854202457580812,0.0,3.0
9470.197441458304,4.200000000000012,-3.1931045548927917,0.0,3.0
9509.627159573123,4.199999999999978,-3.1096241977828982,0.0,3.0
9549.056877687943,4.200000000000042,-3.0385246353341917,0.0,3.0
9588.486595802762,4.199999999999999,-2.9713637524255434,0.0,3.0
9623.9733421061,4.199999999999999,-2.917114205080449,0.0,3.0
9659.460088409436,4.200000000000003,-2.866624565049705,0.0,3.0
9694.946834712773,4.200000000000001,-2.8187928869157948,0.0,3.0
9730.43358101611,4.2,-2.773102365039135,0.0,3.0
9765.920327319447,4.200000000000001,-2.728911455692976,0.0,3.0
9836.893819926121,4.200000000000003,-2.642731423792206,0.0,3.0
9907.867312532795,4.200000000000001,-2.5567709101226477,0.0,3.0
9978.840805139469,4.199999999999999,-2.465942024734182,0.0,3.0
10049.814297746143,4.199999999999999,-2.367335134878612,0.0,3.0
10120.787790352817,4.200000000000001,-2.2595043530104895,0.0,3.0
10184.663933698825,4.2,-2.1563142164134312,0.0,3.0
10242.152462710232,4.200000000000001,-2.060489118312038,0.0,3.0
10299.640991721639,4.199999999999999,-1.9638205234925326,0.0,3.0
10357.129520733046,4.2,-1.8675733769747114,0.0,3.0
10414.618049744453,4.200000000000001,-1.7736039628712277,0.0,3.0
10472.10657875586,4.200000000000001,-1.6820395593981083,0.0,3.0
10529.595107767267,4.2,-1.5944402217559428,0.0,3.0
10580.004840542375,4.2,-1.5205741600984781,0.0,3.0
10630.414573317483,4.199999999999999,-1.4497733014482543,0.0,3.0
10680.82430609259,4.2,-1.382197156649367,0.0,3.0
10731.234038867698,4.2,-1.3176475101879919,0.0,3.0
10781.643771642806,4.200000000000001,-1.2561429250005873,0.0,3.0
10832.053504417914,4.200000000000001,-1.1975794106037605,0.0,3.0
10932.87296996813,4.199999999999999,-1.0885314051306982,0.0,3.0
11033.692435518346,4.200000000000001,-0.9899532131549693,0.0,3.0
11134.511901068561,4.200000000000001,-0.9008364191612,0.0,3.0
11235.331366618777,4.200000000000001,-0.820236067905985,0.0,3.0
11336.150832168993,4.2,-0.7474112545825959,0.0,3.0
11436.970297719208,4.199999999999999,-0.6816095725511127,0.0,3.0
11537.789763269424,4.200000000000002,-0.6219493531257649,0.0,3.0
11638.60922881964,4.199999999999999,-0.5678141995051251,0.0,3.0
11739.428694369855,4.199999999999998,-0.5186300419699577,0.0,3.0
11840.248159920071,4.200000000000001,-0.47397217502824107,0.0,3.0
11941.067625470287,4.200000000000001,-0.43287295373772067,0.0,3.0
12041.887091020502,4.199999999999999,-0.3963828423570947,0.0,3.0
12124.972613249973,4.199999999999999,-0.368324302698427,0.0,3.0
12208.058135479443,4.200000000000001,-0.342023978652701,0.0,3.0
12291.143657708913,4.200000000000001,-0.31798957949657586,0.0,3.0
12348.785850952094,4.200000000000001,-0.30220727216656357,0.0,3.0
12406.428044195274,4.2,-0.2872415688601261,0.0,3.0
12464.070237438455,4.200000000000001,-0.27307983055283463,0.0,3.0
